Company,TypeName,Inches,Gpu,OpSys,Price_euros,Ram_GB,Weight_kg,SSD_GB,HDD_GB,Total_Storage_GB,Is_IPS,Is_Touchscreen,Screen_Width,Screen_Height,Res_Class,PPI,CPU_Brand,CPU_GHz,GPU_Brand
HP,Ultrabook,12.5,Intel HD Graphics 520,Windows 7,2296.95,8,1.26,256,0,256,False,False,1920,1080,FHD,176.23257360658386,Intel,2.5,Intel
Dell,Notebook,15.6,Nvidia GeForce 940MX,Windows 10,1009.9,8,2.18,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
HP,Notebook,15.6,Intel HD Graphics 520,Windows 7,1579.0,8,1.88,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.3,Intel
Lenovo,2 in 1 Convertible,14.0,Intel HD Graphics 520,Windows 10,2339.0,8,1.27,256,0,256,True,True,2560,1440,QHD,209.8006828649808,Intel,2.5,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 520,No OS,339.0,4,1.9,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
HP,Notebook,15.6,AMD Radeon R2 Graphics,Windows 10,297.0,4,1.86,0,500,500,False,False,1366,768,HD,100.45466986113651,AMD,1.8,AMD
Lenovo,Notebook,15.6,AMD Radeon R5 M330,No OS,599.0,8,2.32,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.3,AMD
Dell,Gaming,15.6,Nvidia GeForce GTX 1050Ti,Windows 10,1199.0,8,2.62,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Dell,Notebook,15.6,Nvidia GeForce 960M,Windows 10,2250.68,8,2.04,256,0,256,True,True,3840,2160,4K,282.42399616439724,Intel,2.3,Nvidia
HP,Notebook,15.6,AMD Radeon 520,Windows 10,478.89,4,1.91,256,0,256,False,False,1920,1080,FHD,141.21199808219862,AMD,2.5,AMD
MSI,Gaming,17.3,Nvidia GeForce GTX 1050 Ti,Windows 10,1492.8,16,2.7,256,1024,1280,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Lenovo,Ultrabook,14.0,Intel HD Graphics 520,Windows 7,2299.0,12,1.4,512,0,512,False,False,1920,1080,FHD,157.3505121487356,Intel,2.6,Intel
Lenovo,Notebook,15.6,AMD Radeon R5 M330,Windows 10,788.49,8,2.5,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.3,AMD
HP,2 in 1 Convertible,13.3,Intel HD Graphics 520,Windows 10,2041.0,8,1.48,512,0,512,False,True,2560,1440,QHD,220.84282406840083,Intel,2.6,Intel
Lenovo,Ultrabook,14.0,Intel HD Graphics 520,Windows 7,1499.0,8,1.7,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.6,Intel
MSI,Gaming,14.0,Nvidia GeForce GTX 970M,Windows 10,1769.0,16,1.7,256,1024,1280,False,False,1920,1080,FHD,157.3505121487356,Intel,2.6,Nvidia
HP,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,899.0,8,2.62,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Lenovo,Notebook,15.6,Intel HD Graphics 520,Windows 10,459.0,8,2.2,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
HP,Notebook,15.6,Intel HD Graphics 520,No OS,476.99,4,2.1,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
Dell,Gaming,15.6,Nvidia GeForce GTX 1050 Ti,Windows 10,1498.0,8,2.62,128,1024,1152,False,False,3840,2160,4K,282.42399616439724,Intel,2.8,Nvidia
Lenovo,Notebook,15.6,Intel HD Graphics 620,Windows 10,1390.0,8,1.95,256,0,256,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Lenovo,Notebook,15.6,Nvidia GeForce 920MX ,Windows 10,468.0,4,2.2,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.0,Nvidia
HP,Notebook,14.0,Intel HD Graphics 400,Windows 10,249.0,2,1.44,32,0,32,False,False,1366,768,HD,111.93520355955211,Intel,1.6,Intel
MSI,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,839.0,8,2.2,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
HP,Notebook,15.6,Intel HD Graphics 520,Windows 10,679.0,8,1.96,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
HP,Notebook,15.6,Intel UHD Graphics 620,Windows 10,1159.0,16,2.1,512,0,512,False,False,1920,1080,FHD,141.21199808219862,Intel,1.8,Intel
Asus,Notebook,15.6,Intel HD Graphics,Windows 10,369.0,4,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 520,No OS,398.0,4,2.1,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
Lenovo,Notebook,15.6,Nvidia GeForce 940MX,No OS,709.0,8,2.2,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Asus,Notebook,14.0,Intel HD Graphics 620,Windows 10,769.0,4,2.0,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.4,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 520,Windows 7,825.0,4,2.32,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Lenovo,Gaming,15.6,Nvidia GeForce GTX 960,Windows 10,1305.0,16,3.31,512,0,512,True,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
MSI,Gaming,15.6,Nvidia GeForce GTX 970M,Windows 10,2153.37,16,1.91,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
HP,Notebook,15.6,Intel HD Graphics 520,Windows 10,650.0,4,2.07,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
Lenovo,2 in 1 Convertible,14.0,Intel HD Graphics 520,Windows 10,1637.0,8,1.36,256,0,256,True,True,2560,1440,QHD,209.8006828649808,Intel,2.3,Intel
Lenovo,Ultrabook,15.6,Nvidia GeForce 920M,Windows 10,831.0,6,1.54,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Dell,Notebook,15.6,Nvidia GeForce GT 940MX,Linux,895.01,8,1.98,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Acer,Notebook,15.6,Intel HD Graphics 500,Windows 10,333.0,4,2.1,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
HP,Notebook,15.6,Nvidia GeForce GTX 960M,Windows 10,799.0,6,2.18,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
Asus,Gaming,15.6,Nvidia GeForce GTX 960M,Windows 10,909.0,8,2.591,256,1024,1280,True,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
Dell,2 in 1 Convertible,15.6,Intel HD Graphics 620,Windows 10,1179.0,16,2.09,512,0,512,False,True,1920,1080,FHD,141.21199808219862,Intel,2.7,Intel
Acer,Notebook,15.6,Nvidia GeForce 940MX,Windows 10,691.0,4,2.23,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Dell,Ultrabook,13.3,Intel HD Graphics 520,Linux,1099.0,8,1.23,256,0,256,False,True,3200,1800,QHD,276.053530085501,Intel,2.4,Intel
Acer,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,2599.0,16,4.2,256,1024,1280,True,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Lenovo,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,819.0,8,2.4,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Samsung,2 in 1 Convertible,12.3,ARM Mali T860 MP4,Chrome OS,659.0,4,1.15,32,0,32,True,True,2400,1600,QHD,234.50740003017813,Other,2.0,Other
HP,Notebook,15.6,Intel HD Graphics 620,Windows 10,485.0,4,1.86,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Apple,Ultrabook,12.0,Intel HD Graphics 5300,Mac OS X,1163.0,8,0.92,256,0,256,True,False,2304,1440,FHD,226.41554716935852,Intel,1.1,Intel
Dell,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,1199.0,8,1.6,256,0,256,True,True,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
HP,Notebook,15.6,Nvidia GeForce GTX 1050,Windows 10,1327.0,12,2.21,128,1024,1152,True,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Lenovo,Notebook,15.6,AMD Radeon R5 M430,No OS,368.0,4,1.9,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.0,AMD
Asus,Gaming,17.3,Nvidia GeForce GTX 980M,Windows 10,2150.0,16,4.3,512,1024,1536,True,False,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
Acer,Notebook,15.6,Intel HD Graphics 500,Linux,272.0,4,2.1,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
MSI,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,2048.9,16,2.43,256,1024,1280,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Dell,Notebook,15.6,AMD Radeon R7 M440,Windows 10,499.0,4,2.3,128,0,128,False,False,1366,768,HD,100.45466986113651,Intel,2.0,AMD
Lenovo,Notebook,15.6,Nvidia GeForce 920MX,No OS,629.0,8,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Nvidia
Dell,2 in 1 Convertible,15.6,Intel UHD Graphics 620,Windows 10,1285.0,16,2.0,512,0,512,False,True,1920,1080,FHD,141.21199808219862,Intel,1.8,Intel
Dell,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,2680.0,16,1.2,512,0,512,False,True,3200,1800,QHD,276.053530085501,Intel,2.7,Intel
Asus,Gaming,15.6,Nvidia GeForce GTX 1060,Windows 10,1169.0,8,2.2,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
Dell,Notebook,15.6,AMD Radeon R7 M445,Windows 10,889.0,8,2.36,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,AMD
HP,Notebook,15.6,Intel HD Graphics 620,Windows 10,579.0,8,1.91,256,0,256,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Lenovo,Notebook,15.6,AMD Radeon R2 Graphics,Windows 10,299.0,4,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,AMD,2.2,AMD
Acer,Notebook,17.3,Nvidia GeForce 940MX,Windows 10,629.0,8,3.3,0,1024,1024,False,False,1600,900,HD,106.11306214269258,Intel,2.0,Nvidia
Asus,Gaming,15.6,Nvidia GeForce GTX 1070,Windows 10,2449.0,16,2.2,256,1024,1280,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Apple,Ultrabook,12.0,Intel HD Graphics 515,Mac OS X,1279.0,8,0.92,512,0,512,True,False,2304,1440,FHD,226.41554716935852,Intel,1.2,Intel
Asus,Notebook,15.6,Nvidia GeForce GTX 1060,Windows 10,1749.0,16,2.2,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
MSI,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,1948.99,16,2.43,256,1024,1280,True,False,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
Dell,2 in 1 Convertible,15.6,Intel HD Graphics 620,Windows 10,999.0,8,2.191,256,0,256,True,True,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Asus,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,1949.0,16,2.9,256,1024,1280,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Acer,Netbook,11.6,Intel HD Graphics,Chrome OS,174.0,2,1.3,32,0,32,False,False,1366,768,HD,135.0942111925629,Intel,1.5,Intel
Acer,Notebook,17.3,Nvidia GeForce 940MX,Windows 10,598.0,4,3.3,0,1024,1024,False,False,1600,900,HD,106.11306214269258,Intel,2.0,Nvidia
Lenovo,Notebook,17.3,Intel HD Graphics 620,No OS,539.0,8,2.8,0,1024,1024,False,False,1600,900,HD,106.11306214269258,Intel,2.5,Intel
Lenovo,Gaming,15.6,Nvidia GeForce GTX 960<U+039C>,Windows 10,1272.0,8,2.6,128,1024,1152,True,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
Acer,2 in 1 Convertible,14.0,Intel HD Graphics 615,Windows 10,1149.0,8,1.2,256,0,256,True,True,1920,1080,FHD,157.3505121487356,Intel,1.3,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 520,Windows 10,1529.0,8,2.3,256,0,256,True,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Intel
MSI,Gaming,15.6,Nvidia GeForce GTX 1060,Windows 10,1476.11,8,2.2,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
HP,Notebook,15.6,AMD Radeon 530,Windows 10,529.0,6,2.1,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,AMD,2.7,AMD
Dell,Ultrabook,12.5,Intel HD Graphics 520,Windows 7,1713.37,8,1.26,256,0,256,False,True,1920,1080,FHD,176.23257360658386,Intel,2.4,Intel
Dell,2 in 1 Convertible,15.0,Intel HD Graphics 620,Windows 10,509.0,4,2.08,0,500,500,False,True,1920,1080,FHD,146.86047800548656,Intel,2.4,Intel
Asus,Notebook,15.6,Intel HD Graphics 405,Windows 10,309.0,4,2.65,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Dell,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,1477.0,8,1.29,256,0,256,False,True,3200,1800,QHD,276.053530085501,Intel,2.7,Intel
Dell,Notebook,15.6,Intel HD Graphics 520,Linux,521.86,4,2.18,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Lenovo,Gaming,15.6,Nvidia GeForce GTX 960M,Windows 10,1029.0,16,2.6,128,1024,1152,True,True,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
MSI,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,1149.0,8,2.2,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Lenovo,Netbook,12.5,Intel HD Graphics 520,Windows 10,1650.0,16,1.3,512,0,512,True,True,1920,1080,FHD,176.23257360658386,Intel,2.5,Intel
Razer,Gaming,14.0,Nvidia GeForce GTX 1060,Windows 10,3499.0,16,1.95,1024,0,1024,False,False,1920,1080,FHD,157.3505121487356,Intel,2.8,Nvidia
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,469.01,8,2.3,0,1024,1024,False,True,1366,768,HD,100.45466986113651,Intel,2.4,Intel
MSI,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,1598.0,16,2.7,256,1024,1280,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Apple,Ultrabook,11.6,Intel HD Graphics 6000,Mac OS X,959.0,4,1.08,256,0,256,False,False,1366,768,HD,135.0942111925629,Intel,1.6,Intel
HP,Notebook,15.6,Intel HD Graphics 520,Windows 10,478.0,4,2.1,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.0,Intel
HP,Ultrabook,14.0,Intel HD Graphics 520,Windows 7,2198.19,8,1.54,256,0,256,False,False,2560,1440,QHD,209.8006828649808,Intel,2.5,Intel
Dell,Notebook,15.6,Intel HD Graphics 520,Windows 7,737.0,4,2.24,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
MSI,Gaming,15.6,Nvidia GeForce GTX 960M,Windows 10,1169.0,8,2.3,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
Lenovo,Notebook,13.3,Intel HD Graphics 620,Windows 10,1499.0,16,1.4,512,0,512,True,False,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
Lenovo,Notebook,15.6,AMD Radeon 530,Windows 10,597.57,6,2.2,256,0,256,False,False,1920,1080,FHD,141.21199808219862,AMD,3.6,AMD
Asus,Ultrabook,13.3,Intel HD Graphics 520,Windows 10,1280.0,8,1.45,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Acer,Notebook,15.6,Intel HD Graphics 520,Linux,361.8,4,2.4,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
Dell,2 in 1 Convertible,17.3,Nvidia GeForce 940MX,Windows 10,1799.0,16,2.77,512,0,512,False,True,1920,1080,FHD,127.33567457123111,Intel,2.7,Nvidia
HP,Notebook,14.0,Intel HD Graphics 520,Windows 7,1099.99,4,1.54,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
Asus,Gaming,15.6,Nvidia GeForce GTX 1050 Ti,Windows 10,1600.0,16,2.5,256,1024,1280,True,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Dell,Notebook,14.0,Intel HD Graphics 620,Windows 10,875.0,4,1.6,0,500,500,False,False,1366,768,HD,111.93520355955211,Intel,2.5,Intel
Asus,Gaming,15.6,Nvidia GeForce GTX 1070,Windows 10,2325.0,16,2.34,256,1024,1280,True,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
Lenovo,Notebook,15.6,Intel HD Graphics 620,No OS,573.0,8,2.3,256,0,256,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Dell,2 in 1 Convertible,13.3,Intel HD Graphics 615,Windows 10,1813.0,8,1.24,256,0,256,False,True,3200,1800,QHD,276.053530085501,Intel,1.2,Intel
Dell,Notebook,15.6,Intel HD Graphics,Linux,324.0,4,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
HP,Notebook,15.6,AMD Radeon R4 Graphics,Windows 10,399.0,4,1.86,0,500,500,False,False,1366,768,HD,100.45466986113651,AMD,2.5,AMD
Lenovo,Notebook,15.6,Nvidia GeForce 920MX,Windows 10,569.0,6,2.4,128,0,128,False,False,1920,1080,FHD,141.21199808219862,Intel,2.3,Nvidia
Lenovo,Notebook,14.0,Intel HD Graphics 520,Windows 10,1072.0,8,1.9,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
Dell,Notebook,15.6,Intel HD Graphics,Windows 10,443.99,4,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Asus,Notebook,15.6,Intel HD Graphics 500,Windows 10,339.0,4,2.0,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,1.1,Intel
Asus,Gaming,17.3,Nvidia GeForce GTX 970M,Windows 10,1900.0,16,4.0,128,1024,1152,True,False,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
Dell,Notebook,15.6,Intel HD Graphics 520,Windows 10,490.0,4,2.29,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
Lenovo,Notebook,15.6,AMD Radeon R5 M330,Windows 7,895.0,8,2.32,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,AMD
MSI,Gaming,15.6,Nvidia GeForce GTX 960M,Windows 10,1229.0,8,2.4,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
Lenovo,2 in 1 Convertible,14.0,Intel HD Graphics 520,Windows 10,833.01,4,1.8,128,0,128,False,True,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
Asus,Ultrabook,13.3,Intel HD Graphics 515,Windows 10,729.0,8,1.2,512,0,512,True,False,1920,1080,FHD,165.6321180513006,Intel,0.9,Intel
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,459.0,6,2.3,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.4,Intel
Acer,Notebook,15.6,Intel HD Graphics 400,Linux,289.0,4,2.4,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Dell,Notebook,15.6,Intel HD Graphics,Windows 10,379.0,2,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Lenovo,Notebook,15.6,Nvidia GeForce GTX 960M,Windows 10,899.0,8,2.6,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
HP,Notebook,15.6,AMD Radeon R7 M440,Windows 10,549.99,6,2.04,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,AMD,2.9,AMD
Dell,Notebook,15.6,AMD Radeon R5 M430,Linux,805.99,8,2.3,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.7,AMD
HP,Netbook,11.6,Intel HD Graphics 400,Windows 10,209.0,2,1.17,32,0,32,False,False,1366,768,HD,135.0942111925629,Intel,1.6,Intel
Asus,Notebook,15.6,Nvidia GeForce 920M,Windows 10,720.32,4,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Nvidia
Lenovo,2 in 1 Convertible,14.0,Intel HD Graphics 520,Windows 10,638.0,4,1.8,128,0,128,True,True,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Lenovo,2 in 1 Convertible,13.3,Intel HD Graphics 520,Windows 10,1499.0,16,1.3,512,0,512,True,True,3200,1800,QHD,276.053530085501,Intel,2.5,Intel
Lenovo,Notebook,14.0,Intel HD Graphics,Windows 10,229.0,2,1.5,64,0,64,False,False,1366,768,HD,111.93520355955211,Intel,1.6,Intel
HP,Notebook,15.6,AMD Radeon R5 M330,Windows 10,764.0,6,2.19,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.5,AMD
Asus,Notebook,15.6,Intel HD Graphics,Windows 10,369.0,4,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Asus,Ultrabook,13.3,Intel HD Graphics 515,Windows 10,729.0,8,1.2,512,0,512,True,False,1920,1080,FHD,165.6321180513006,Intel,0.9,Intel
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,459.0,6,2.3,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.4,Intel
Acer,Notebook,15.6,Intel HD Graphics 400,Linux,289.0,4,2.4,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Dell,Notebook,15.6,Intel HD Graphics,Windows 10,379.0,2,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Lenovo,Notebook,15.6,Nvidia GeForce GTX 960M,Windows 10,899.0,8,2.6,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
HP,Notebook,15.6,AMD Radeon R7 M440,Windows 10,549.99,6,2.04,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,AMD,2.9,AMD
Dell,Notebook,15.6,AMD Radeon R5 M430,Linux,805.99,8,2.3,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.7,AMD
HP,Netbook,11.6,Intel HD Graphics 400,Windows 10,209.0,2,1.17,32,0,32,False,False,1366,768,HD,135.0942111925629,Intel,1.6,Intel
Asus,Notebook,15.6,Nvidia GeForce 920M,Windows 10,720.32,4,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Nvidia
Lenovo,2 in 1 Convertible,14.0,Intel HD Graphics 520,Windows 10,638.0,4,1.8,128,0,128,True,True,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Lenovo,2 in 1 Convertible,13.3,Intel HD Graphics 520,Windows 10,1499.0,16,1.3,512,0,512,True,True,3200,1800,QHD,276.053530085501,Intel,2.5,Intel
Lenovo,Notebook,14.0,Intel HD Graphics,Windows 10,229.0,2,1.5,64,0,64,False,False,1366,768,HD,111.93520355955211,Intel,1.6,Intel
HP,Notebook,15.6,AMD Radeon R5 M330,Windows 10,764.0,6,2.19,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.5,AMD
Asus,Notebook,15.6,Intel HD Graphics,Windows 10,369.0,4,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Asus,Ultrabook,13.3,Intel HD Graphics 515,Windows 10,729.0,8,1.2,512,0,512,True,False,1920,1080,FHD,165.6321180513006,Intel,0.9,Intel
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,459.0,6,2.3,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.4,Intel
Acer,Notebook,15.6,Intel HD Graphics 400,Linux,289.0,4,2.4,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Dell,Notebook,15.6,Intel HD Graphics,Windows 10,379.0,2,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Lenovo,Notebook,15.6,Nvidia GeForce GTX 960M,Windows 10,899.0,8,2.6,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
HP,Notebook,15.6,AMD Radeon R7 M440,Windows 10,549.99,6,2.04,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,AMD,2.9,AMD
Dell,Notebook,15.6,AMD Radeon R5 M430,Linux,805.99,8,2.3,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.7,AMD
HP,Netbook,11.6,Intel HD Graphics 400,Windows 10,209.0,2,1.17,32,0,32,False,False,1366,768,HD,135.0942111925629,Intel,1.6,Intel
Asus,Notebook,15.6,Nvidia GeForce 920M,Windows 10,720.32,4,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Nvidia
Lenovo,2 in 1 Convertible,14.0,Intel HD Graphics 520,Windows 10,638.0,4,1.8,128,0,128,True,True,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Lenovo,2 in 1 Convertible,13.3,Intel HD Graphics 520,Windows 10,1499.0,16,1.3,512,0,512,True,True,3200,1800,QHD,276.053530085501,Intel,2.5,Intel
Lenovo,Notebook,14.0,Intel HD Graphics,Windows 10,229.0,2,1.5,64,0,64,False,False,1366,768,HD,111.93520355955211,Intel,1.6,Intel
HP,Notebook,15.6,AMD Radeon R5 M330,Windows 10,764.0,6,2.19,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.5,AMD
Asus,Notebook,15.6,Intel HD Graphics,Windows 10,369.0,4,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
